id,profileName,Text,date,title,rating,images,helpful,Colour,Style name
R3DYXXTFQFWI49,shreyas,"The earphones were good. But the magnetic buds stopped working so the earphones would remain on. As it was under warranty, they got it fixed for me without any extra charges. And the earphones work amazing now.",Reviewed in India on 3 June 2022,Good quality earphones,4,,0,Forest Green,Flair
RJRDYSDMUY9BF,Anand,Pretty impressed with the product. I have always tried and used Boat but wanted to try a different product this time.  NOISE in fact exceeded our expectation level. Thanks!,Reviewed in India on 8 December 2021,VALUE FOR MONEY,5,,0,Forest Green,Flair
R1RFJ68UDUQG45,dharamveer,"I am totally disappointed from the manufacturer disquality of noise neckband.magnatesare not working since I purchased.Noise cancellation is useless and worthy,bass is too poor.overall the neckband i recive is useless.",Reviewed in India on 31 December 2021,Magnate quality is too low and sometimes it's auto disconnect,2,,0,Carbon Black,Flair
R3M9Q8P30LUQ0D,Jayesh zugare, Bass - 5.0Audio - 4.5Noice cancelations -  5. 0Built quality - 5.0Touch sensor - 4.0Best in class ❤️✌️Don't worry about the qualityJust grab it 👍💯,Reviewed in India on 26 August 2021,Best in class ❤️✌️💯,5,"https://m.media-amazon.com/images/I/71k46fCCOKL.webp
https://m.media-amazon.com/images/I/71oGEXO8llL.webp
https://m.media-amazon.com/images/I/A1FFsUIvnQL.jpg
https://m.media-amazon.com/images/I/B1n15UsyiLS.jpg
https://m.media-amazon.com/images/I/B1tPQtuTjTS.jpg",0,Carbon Black,Flair
RG723O9ULCHQK,RB,"In less than 2 months, it is not working",Reviewed in India on 25 February 2022,In less than 2 months it is not working,1,,0,Mist Grey,Flair
R4TD1VB82DCRL,hiteshri  prakash Sagvekar,"I got the product , but wiring and all is very fragile for 800 bucks not worth it. Service center says pay and get a new one no replacement , even if you have 1 year warranty. Think befor purchasing",Reviewed in India on 27 April 2022,Broke in 2 months,1,,0,Forest Green,Sense
R16V6PDL3Y6GSV,Mohamad Ramiz,The product is overall good but the touch sensor placement is not pretty well as it also detect touches from your cloths and do function,Reviewed in India on 26 May 2022,Touch sensor issue,4,,0,Carbon Black,Flair
R1C9WGST4NMLLK,Dr Deepti gupta,a goood product. it has a royal sound quality and the battery backup is enough like 2. do it can be referred to other.,Reviewed in India on 1 August 2021,about product,5,,0,Carbon Black,Flair
R33AQKWH6F8XQU,Sharad Sen,Nice neckband in my life as noise ...Loved the product of noiseBut they couldn't tell the details of basic information ....Of their office deependra from feedback department behavior not good....,Reviewed in India on 28 May 2022,Noise,5,,0,Forest Green,Flair
R2Q8745F1C17NF,Abhishek Shukla,Product design is appreciated and slight look but when it comes to bass its shattered and more than the audio to it that makes less sense. According to the use . Its 3 star 🌟 product to that makes them to down the price.,Reviewed in India on 10 January 2022,voice is good but bass is not so clean even trance is a bit lower and not wide,4,https://m.media-amazon.com/images/I/81Gh7ygDC4L.jpg,0,Cobalt Blue,Sense
R3UI7XB67GZH6Y,Girish Desai,Using after 3-month giving review. Very good sound and bass quality. Charging is very fast and battery life is more that 24 hrs.,Reviewed in India on 10 April 2022,Awesome purchase,5,,0,Stone Blue,Flair
R131J9O0M7EW0C,Harsh Kanojiya,Product is awesomeAnd Sound Quality is at just perfect .And Back-up is too good just like.Everything is just Good Except the Packaging & Delivery of the Product,Reviewed in India on 24 July 2021,Best headphones 🎧 of mine,4,,0,Carbon Black,Flair
R2A66BZYKH9BPK,Amazon Customer,Full touch controls what I like about it design is clssy  Love it!!!,Reviewed in India on 30 November 2021,Good one!!,4,,0,Carbon Black,Flair
RA5L8STBRTUP3,Anjaneyulu,"Really best quality neckband with good quality,best bass and excellent noise cancellation features.",Reviewed in India on 16 December 2021,Awesome Neckband,5,https://m.media-amazon.com/images/I/81reUYjJ11L.jpg,0,Forest Green,Flair
R2UFRICXCXL2CX,Kranthi Kireet,"Awesome product, such a valuable product under 2k price. Sure this product will top the list.Battery back is very goodDurability and flexible neckbandNo issues in dual pairing and touch controls",Reviewed in India on 23 July 2021,Beast under 2k price,5,"https://m.media-amazon.com/images/I/D17ANTQdCHS.jpg
https://m.media-amazon.com/images/I/D1sQDMcgnRS.jpg",0,Carbon Black,Flair
R275RNB9JPTRTX,Kavitha Rawal,Best product to buy. Recommend this for every user. Best bass and vacal sounds.,Reviewed in India on 26 November 2021,Best product 💯% satisfied,5,,0,Carbon Black,Flair
R17HK885X05VJA,Amazon Customer,Vibration is very danger. Automatically turn on when ear phone not sticked with each other,Reviewed in India on 15 February 2022,Automatically turn on when earphone didn't stick to each other. Vibration on incoming call danger,1,,0,Stone Blue,Flair
R2LGDS3HOVWA0A,A.NARAYANAN,"Very good battery life. One time charge, continues using 2 days. Worth money. Thanks to Amazon",Reviewed in India on 7 August 2021,Awesome product,5,,0,Forest Green,Flair
R28XCWCREATWRV,Mano Måñø,"Battery backup was awesome, but some noise occurring, easy to pairing, touch was not working properly, sound quality is not so good, sounds like normal ₹200 headsetConsider some other products too",Reviewed in India on 13 September 2021,It's worth for ₹1000,3,,0,Carbon Black,Flair
R1C25TF1RG1K5T,VS,"I didn't like this product,it's not as described, no noise cancellation, disconnection issues, touch issues. In totality the product is not worth.Also facing issues with return.",Reviewed in India on 17 December 2021,Not worth the description & cost 😩,2,,0,Mist Grey,Flair
R15H4KW5V2ZH2T,Rahul R.,Best for office purpose. Those who receives many phone calls you can surely try this at office as well as at home. Long battery life.,Reviewed in India on 28 August 2021,Nice Bluetooth Headphones,5,,0,Carbon Black,Flair
R15L1M5MWW0MZS,Martin P.,"Worst product ever buyed in Amazon. Product is not working after 2month use. Battery performance was also very bad in the use of first month. Waste of money don't buy this, try for some other good brands.",Reviewed in India on 25 April 2022,Don't buy,3,,0,Carbon Black,Flair
RC9ORPB4JM6J6,Mukesh singh, Worth of money and very good product ... And. Very good products nice products  noise  and sound excellent bass is very good  & delivery ti time to time .........................,Reviewed in India on 15 December 2021,Very nice 👍 and worth of products,4,"https://m.media-amazon.com/images/I/619cs6s-GiL.jpg
https://m.media-amazon.com/images/I/61UulLlCKmL.jpg
https://m.media-amazon.com/images/I/61YkJayKj4L.jpg
https://m.media-amazon.com/images/I/61pc1T+EgTL.jpg",0,Carbon Black,Flair
R1JGTWF0Z6UCR6,Abey,Volume button is not there. Volume of online video can't be increased.Not good for bass lovers and not recommended for trafic usage.,Reviewed in India on 14 October 2021,Not suitable for Out side the room.,1,,0,Carbon Black,Flair
REZQYNTRCTF4,shakti Srivastava ,The mic was very bad other person can't hear my voice properly it's very slow,Reviewed in India on 10 January 2022,Mic was the worst people can't hear my voice clearly,1,,0,Cobalt Blue,Sense
R1WQBY50UW5CQK,Manoj Mane,"Product quality is good,  but there is audio is loudly,  not ideal audio range",Reviewed in India on 4 April 2022,"Product quality is good,  but there is audio is loudly,  not ideal audio range",2,,0,Mist Grey,Flair
R1UO7472JSCSG,Amazon Customer,"Poor quality sound, in music while listening,in opposite person could not hear voice at all....Not at all recommended",Reviewed in India on 28 October 2021,Not recommended,1,,1,Jet Black,Sense
R2AD36EXTAP9SC,harman,"wastage of money, volume raise function is totally malfunction, touch sensor on left side is ridiculously over sensitive, sound quality is average and noise cancellation is a fake specification",Reviewed in India on 7 May 2022,Wastage of money,1,,0,Carbon Black,Flair
R1SCI9WNBIDZMO,Biprajit,"Best Bluetooth headset under 1799 , best 8n class , sound is great, and very low latency on gaming.Love it.",Reviewed in India on 27 March 2022,Best Bluetooth headset.,5,"https://m.media-amazon.com/images/I/71924x+zDqL.jpg
https://m.media-amazon.com/images/I/81We51PqEkL.jpg",0,Stone Blue,Flair
R1DAFVAKA20Z2J,Ajay singh,"Only bass is good in this product , otherwise other everything is very poor . Volume button is not included and touch quality is very very poor. If someone want but it purpose of calling than never buy .",Reviewed in India on 3 April 2022,Product quality review,2,,0,Forest Green,Flair
RRTDFXDNAZ2JV,Aashish r.,This product is not too good in sound quality most of the time sound quality automatically down or low that's why this product is not in good sound  and also bass quality is very low compare to other products brand neckband,Reviewed in India on 26 October 2021,This product is problematic in sound,1,,0,Mist Grey,Flair
R3I0AORVN4J2L,Amit Yadav UPP,Magnetic power not enough. Not satisfy customer. Volume up or down function not available so irritating. On or off functions working good touch quilty is average .Volume and magnetic power is very,Reviewed in India on 3 June 2022,This product work average,2,,0,Stone Blue,Flair
R1LPGHL23A1LVH,Madhusudan Sarkar,Touch button not working properly. Sound quality is poor. Songs not pause and play in off screen. I was thinking that first product have some problem so I had replaced but new product also same problem.,Reviewed in India on 27 May 2022,Bad experience with this product,1,https://m.media-amazon.com/images/I/71spjdVX2SL.jpg,0,Stone Blue,Flair
R3LWKE3XO9KS7J,Madhu,Ha it's good sound quality is super fit in ears,Reviewed in India on 15 April 2022,Excellent,5,,0,Stone Blue,Flair
R3403ZNCS7SMQU,Alekhya,"After using this product for almost 2months i have observed it has Awesome sound quality, Battery life was tooo good, there is no noise cancellation.... Best product",Reviewed in India on 23 June 2021,Awesome product i loved it,5,,1,Mist Grey,Flair
R27902D1Y3T58G,Prakash,Not really liked the product. I exchanged the first one thought it wl work but after replacement it works fine for 01 week. After that right side Bluetooth not working at all. Don't go for this product,Reviewed in India on 5 February 2022,Don't like the product at all!!!,1,,0,Jet Black,Sense
R2GS8C50M3N6HY,Ankush,Best battery backup & value for money product,Reviewed in India on 2 February 2022,GOOD EARPHONES FOR DAILY USE exercise as well,5,,0,Jet Black,Sense
RAIAAKXLTV3DD,Amazon Customer,"Nice product but The earphones are quite good, it has good bluetooth range, sound and battery backup but the wire had to be a bit longer, also it can't be heard in high sound because its sound explodes.",Reviewed in India on 9 March 2022,Good product,5,,0,Carbon Black,Flair
R1O378RJHI626H,Ram,"I always wanted to get a product which has noise cancelation as well as good sound and bass which is provided by noise,i am satisfied with the product and also preferred others to try it once.",Reviewed in India on 25 March 2022,It's a good product & overall performance is very good.,5,,0,Mist Grey,Flair
R15UUAYHMCME6S,Neha Naidu,"सर गलती से दो आर्डर हो गत एक मैं रख लेता हूं दूसरा आप return ले ले प्लीज दो का काम नही है मुझे , शॉप मैं मैं बही था इसलिए इरदेर एक्ससप्त कर लिए वर्कर नेप्लीज आप एक वापस ले ले और रिफंड का प्रोसेस कर दे प्लीज",Reviewed in India on 24 January 2022,Sr muzse glti se 2 order ho gaya hai muze ek return krna hai please aap ek waps le lijye,1,,0,Carbon Black,Flair
R1YN4WXQ7NZJNO,SHIVAKUMAR,"As their name suggests the earphone transmits all noise around you, it has zero noise cancellation.This is first in a kind of active Voice Cancellation & Noise Boosting. I'm tired of replacing the product.",Reviewed in India on 15 November 2021,No Noise cancelation,1,https://m.media-amazon.com/images/I/61xWSlHkZmL.jpg,0,Forest Green,Flair
R1N12BF0A599FX,Kishan,"It's overall good product, battery life is super, sound quality is acceptable, quality of material is better than other, worth buying 😀👌",Reviewed in India on 11 June 2021,Great battery 🔋,4,,1,Carbon Black,Flair
RKR7AIE2CPT9V,GYANA RANJAN TRIPATHY,"I like the product and it's battery life awsome ,so tq Amazon for giving me this product",Reviewed in India on 28 March 2022,It's very nice product and I love it,5,,0,Mist Grey,Flair
REP7PV70LHNHF,Sushant Shetty,The touch sensor has stopped working.. was delivered on 10th July.. not worked even for month... Total waste of money.. for changing songs or receiving calls have to take out mobile.. which kills the whole purpose,Reviewed in India on 5 August 2021,Not Worth It...,1,,0,Carbon Black,Flair
R1Q1BYUQ387SW4,Ambedkar,Very bad experience with this headphone 🎧 noise cancellation not working and very bad experience noise brand smart watch is very nice but bluetooth headphone is not best quality unexpected this brand headphone,Reviewed in India on 21 August 2021,Very bad,1,,0,Carbon Black,Flair
R2J0CWPURLC5E2,Kiran Babu,Low quality plastic used not for the daily routine use,Reviewed in India on 31 December 2021,Build quality is not good,1,,0,Cobalt Blue,Sense
R2FBYNER0XC9HS,Vishnu Raj R,"I bought it because, its indian made product.But when I receive the product and used it. Am very much satisfied. Its good, water resistant and high quality audio.build quality is good not professional.Worth to buy. Try once",Reviewed in India on 1 August 2021,Must buy One.High sound quality,4,,0,Forest Green,Flair
R382H85W4CP3I8,Manesh,Its been a month.. no one called me to replace the product..... Rubbish.....Sound quality is not good.. scratches were there when I opened the product.. worst experience with Amazon,Reviewed in India on 2 May 2022,Damaged product...,1,,0,Forest Green,Sense
R3CTHNLENR8TU7,RISHABH SOOD,Plz plz don't waste money to buy noise products as there is nothing like quality and this is simply wastage of moneyNo noice cancellationBass quality even you get better in 100rs earphones,Reviewed in India on 7 October 2021,This is the worst product as I received sound quality is too poor,1,,0,Stone Blue,Flair
R2OYOEKWF54S4Z,Satish T.,It’s good product. Only thing I want to suggest that please add volume up down option,Reviewed in India on 10 February 2022,Value for money,5,,0,Carbon Black,Flair
R258SLZRBIS4TH,Ravi Khichi,"wrost product ever, pahli bar me to achanak hi vibrate hota rha aadhe ghante tk or off ho gyaa, naa hi charging hua or naa hi on hua, dubara order kiya to ek side ka earphone kharab nikla..very disappointing",Reviewed in India on 18 September 2021,wrost product ever,1,,0,Carbon Black,Flair
R12BNT3JL6P16Z,Hammad Naiar,It's stops working after a few days and noise doesn't have good service! The customer service takes much time to respond. And they said you have to deliver your device yourself to service center. 😑😑😑,Reviewed in India on 21 November 2021,Stops working after a few days!,1,,0,Mist Grey,Flair
R162TYHF2P2DQY,gokulraj,1.sound quality is great2. Name sake noise cancellation but ok3. Sensor in ok but take time to adjust to it4. Comfortable with usage,Reviewed in India on 10 March 2022,Sound quality is good,4,,0,Carbon Black,Flair
RNM4L5RY1W9SY,Abhijeet Khedekar,"i like very much,  hearing is very good 👍",Reviewed in India on 11 December 2021,very good company noise,5,,0,Forest Green,Flair
R35FFUDCT223IE,Dnyanesh karde,This product nice but sound quality low... 👎🔋 Life ok. 👌Mic is not good quality...👎This product cannot be used while driving as your voice does not reach the person in front...Sorry but I am not Happy this product.,Reviewed in India on 14 July 2021,Nice product but sound and mic not good,3,"https://images-na.ssl-images-amazon.com/images/I/B100uybVkJS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1KVDlTtNyS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1cd0BZtheS.jpg",0,Carbon Black,Flair
R37WVOTIT3K6V3,Amazon Customer,"Must have gadget for daily use, good battery pack up, super build quality never before, happy user thanks noise, best price.",Reviewed in India on 1 December 2021,Must have gadget,5,,0,Carbon Black,Flair
R2FFVNS6RJDBO,Sid,"SOUND QUALITY IS GOOD BUT BUILT QUALITY IS VERY POOR, REGULAR USE OF 7 DAYS TOUCH SENSOR IS NOT WORKING,NOISE CUSTOMER SERVICE IS VERY POOR NOT RESPOND.DONT BUY THIS.I AM VERY DISAPOINTED.",Reviewed in India on 21 August 2021,"BUILT QUALITY IS VERY POOR, REGULAR USE OF 7 DAYS TOUCH SENSOR IS NOT WORKING",1,,0,Carbon Black,Flair
R2L9ZWVR7IT885,Devendra RaJ Sahay,बहुत ही घटिया किस्म का प्रोडक्ट भेजा गया था जो खराब हो गया है इसे कोई ठीक नहीं कर रहा है कॉल करने पर कोई सही जवाब नहीं देता है अभी तक इसे किसी ने रिप्लेस नहीं किया है,Reviewed in India on 2 June 2022,Very bad product  डिवाइस खराब हो गई है कॉल करने पर कोई कॉल नहीं उठाता है ना ही इसे ठीक hai,5,,0,Carbon Black,Flair
R390P57L8UH1FG,Amazon Customer,I have used many other headset and headphones.... But Noise was my best choice after i heard from it ... Its having an elegant style and very much easy to handle💯... Now i have decided to choose many more Noise products in future,Reviewed in India on 3 August 2021,The best choice,5,,0,Mist Grey,Flair
RC231W518XCR8,Randev Thakur,"I am using this product from last 3-4 months and its very useful in my day to day routine, i don't need to bother about my phone for taking up calls or listening music, voice quality is superb.",Reviewed in India on 10 February 2022,Amazing Product,5,,0,Stone Blue,Flair
R3R3Z72E9ZLIKU,Dilshad Ansari,Didn't bought this product because replacement as a old product send via Noise Company,Reviewed in India on 11 December 2021,Didn't bought this product because replacement as a old product,4,,0,Stone Blue,Flair
R2HQMAAURC25E,Amazon Customer,I was using it for calling and music purpose while biking. But it was bad experience that after one and half week suddenly it stop working. No charging signal light. I don't no any solution that is why I am returning it seller,Reviewed in India on 21 August 2021,Performance wise Good,5,,0,Carbon Black,Flair
R1E0K7PCOR9AUB,Mudabbir karigar,Refund or return not completed....Think twice before you buy this ...If don't have noise cancellation and no volume control featureBattery life is perfect but ...  This is dumb,Reviewed in India on 19 February 2022,No noise cancellation and no volume control feature,3,"https://m.media-amazon.com/images/I/7185g2V5spL.jpg
https://m.media-amazon.com/images/I/71G7stf7KzL.jpg",0,Carbon Black,Flair
R1Q4SOB0R5DENY,balasubramanian,"Very disappointed with the product as it has a very poor sound quality when you are on a call, you always have to struggle with the caller's voice.",Reviewed in India on 28 April 2022,Poor Call quality,2,,0,Carbon Black,Flair
R2SUNSIITJL67L,NADEEM AHMAD,"It is good , battery backup is almost 20-22, hours nd sound is not that great...Volume control is not possible from earphone.Quick charge is excellent.",Reviewed in India on 5 January 2022,Good but not best,4,,0,Forest Green,Flair
R28O9FTUTD6DXH,Kenneth,I strongly dislike it because the fake bass is covering all the other frequencies. I bought it because I've never owned a Noise headphone befoee. This is gonna be my last Noise product.,Reviewed in India on 23 March 2022,Audio quality is so bad. Bass quality is so cheap. Money wasted.,2,,0,Cobalt Blue,Sense
R1D3H46G5SYPHR,Jaya,I basically dint like the on and off feature...becoz I m not going to keep the earplugs in my ear all the time.and if both the ear pods are attached to each other it gets disconnected,Reviewed in India on 11 May 2022,On and off feature not impressing,3,,0,Carbon Black,Flair
R1QGETEAF7APLG,Bhavana Sahare,It's not working and it's just ten days I bought it very very disappointed with this I usually buy noise products but this is real disappointment I can't even find option to have a replacement..,Reviewed in India on 25 January 2022,Poor connectivity doesn't even word 10 days,1,,0,Jet Black,Sense
R3IRDXSUNWA4SX,jatin waghela,"Superb voice clearty , very very good design that fits on neck , ever first neck band with touch function , worth buying , i recomment to buy this bluetooth",Reviewed in India on 29 March 2022,SUNO ANDAR KA SHOR,5,"https://m.media-amazon.com/images/I/619nJxYCAFL.jpg
https://m.media-amazon.com/images/I/61qrGwVQMOL.jpg",0,Carbon Black,Flair
R2H03AWS6UXWIE,Jyoti Pandey,"All are good but There are glitches during voice call..not audible properly during calls,worst experience with this headphone so i am going to return this as I am not setisfied with performance",Reviewed in India on 16 April 2022,Bad quantity during calls,2,,0,Carbon Black,Flair
R33UNJ1WQTQLUJ,mohd ahmed,"Battery backup is awesome,it would be better if it has vibration on watsapp call and slightly improve on its bass.",Reviewed in India on 30 July 2021,Liked it... value for money.,5,,1,Carbon Black,Flair
R3IABZ3C4ZOHU6,Mayank Shah,"Good product comfortable to wear. Sound quality is good, during a call it should cancel more background noise.",Reviewed in India on 7 July 2021,Good product,4,,1,Carbon Black,Flair
RPRSKRPEDZ5T4,Abhilash Tiwari,This earphone have excellent battery life a fast charging very good and quick connectivity average sound quality but the touch experience is not that good as fascinating it sounds and it doesn't have volume control,Reviewed in India on 13 August 2021,Below expectations,3,,0,Forest Green,Flair
R22W0ZWG2SSYR4,Jay chavda,"Charging is working properly,i charged full 3 times in a days and work only for 10 minutes and delivery boy is also not responding what can i do now answer me i want to replace my neckband reply me when i got replacement.",Reviewed in India on 2 September 2021,Still not charging,1,,0,Forest Green,Flair
RQD9HFUEDM12R,Sandeep,"Device connects to Firestick as well but since there is no volume control on the device, one can only listen on highest volume. Firestick remote volume control does not work for the earphone.",Reviewed in India on 3 February 2022,Everything good except no Volume Control on the earphone,4,,0,Carbon Black,Flair
RWGRM7RHLJZ5K,jayasuriya p.,Very good product compare to onepuls bullet neck band  it was better am using for my office  calls but there no noise cancelation  has i expected.. sound quality is good,Reviewed in India on 12 November 2021,Good for office call,3,https://m.media-amazon.com/images/I/71UiUuTtxJL.jpg,0,Carbon Black,Flair
R1SZUEB0XP9E7J,Vicky,I LOVE THIS PRODUCT MAINE PURA 1 MAHINA SOCHNE KE BAAD A OISE COMPANY BRAND CHOICE KIYA OR A BRAND MERE LIYE SABHI BRANDS SE BEHTAR LAGA BATTERY BACKUP SOUND QULITY BOHOT ACCHI HAIN,Reviewed in India on 8 March 2022,"Noise bluetooth earphones are less than praise, they are very good product",5,,0,Cobalt Blue,Sense
R1OEQ0QLQ80AU8,Sonam Bali,The sound quality is really good.Also the built quality of product is good completely premium feel.,Reviewed in India on 28 July 2021,Value for money,5,https://m.media-amazon.com/images/I/E1dbL6pq4cS.jpg,1,Mist Grey,Flair
RXW69C663OSOY,Amiya Kumar Bhal,After 6 months of usage stopped working need replacement,Reviewed in India on 2 September 2021,After 6 months of usage stopped working need replacement,1,,0,Carbon Black,Flair
R39377Q5423Z75,rakesh saini,"Nice product, Sound quality is Good, Bass is good, If can provide sound Increase and decrease function, It will be best. Overall Product quality is good.",Reviewed in India on 14 April 2022,Nice Bluetooth Headphone,4,,0,Mist Grey,Flair
R168JNBU68VR32,NK,It's clear! Over All good,Reviewed in India on 7 April 2022,Good,4,,0,Jet Black,Sense
R9D4LC9UOMFOS,Atul Sharma,"Only showoff, not worth MRP, even not worth at discounted price. Poor bass, very very low sound during call, no volume increase or decrease options. Only we can adjust volume through mobile. Overall not a satisfactory product.",Reviewed in India on 27 July 2021,Not Worth in this price.,1,,0,Carbon Black,Flair
R2B2PBKYRVRYXW,Gautam kumar, Bilkul flexible hai aur Achcha hai sound bhi bahut badhiya hai fast charging Hai 8 minut Mein ful charge aapko ho jaega bilkul kam Samay,Reviewed in India on 13 April 2022,Bahut Achcha Laga sound bhi badhiya hai,5,https://m.media-amazon.com/images/I/81KxrYUI5ML.jpg,0,Mist Grey,Flair
R2G8M8SPUOL9JJ,GANESH KAMBLE,"It's bad product and Service also given by Noise is too bad, after bought i realised that one headphone sound is gone, then I complaint to noise , Not given service till now, not recommended",Reviewed in India on 27 February 2022,Worst Noise Service,1,,0,Jet Black,Sense
R1TM977SZANNVC,Amazon Customer,I received just some days ago and now my touch is not working very bad quality,Reviewed in India on 25 July 2021,Poor,1,,0,Carbon Black,Flair
R2RP1PZ7NCQT1W,Aniruddh Tiwari,Evrything is too good that has a great experience...I purchased it twice...frst one is lost...stone blue coloured scndlly I purchased same item coloured of forest green...it is too good to use it ...😎,Reviewed in India on 17 March 2022,Everything Is Usual Than Its Performance ...Nice Product that I used ever...,5,"https://m.media-amazon.com/images/I/71l5dA2JNfL.jpg
https://m.media-amazon.com/images/I/81BzrPjJBLL.jpg",0,Stone Blue,Flair
R5MDL3J5BBG59,Athila sanoof,"0% noise cancelation, they have to switch on loudspeaker if your calling someone.Product quality also very poor, color almost gone.i order green and gold one",Reviewed in India on 26 November 2021,Please don't buy,1,,0,Forest Green,Flair
R2XJBSS6TVVWPB,Amazon Customer,"The brand itself advertising dual mic environmental noise cancellation but while driving it is having lot of noise disturbance ,I didn't recommend this product to any one",Reviewed in India on 1 June 2022,Worst product don't fall for brand name,1,,0,Stone Blue,Flair
R2MTB65WMCTQRS,Subham Jaiswal, The magnetic part ni not working properly even it has got some scratches on it .. i have bought this on 27th Feb  2022 .. the quality is not good..👎,Reviewed in India on 14 March 2022,Waste of money Don't buy this...!!,4,https://m.media-amazon.com/images/I/61MWIF4rb1L.jpg,0,Carbon Black,Flair
R17PCIPXNMEKJB,Dhandayuthapani,Best one .. worth for money.. excellent noise canceling...anybody want to purchase no hesitation..buy this one.. but using so much time continuously ear facing painful...,Reviewed in India on 9 June 2021,Really fantastic. Big battery..gud one for this price range,5,,0,Forest Green,Flair
R264605DHO6VFH,Abhishek,Wire quality not good and buds looking like old,Reviewed in India on 2 November 2021,Bass or sounds very nice 🙂,3,,0,Jet Black,Sense
R3FA34LO0VV95M,Lavanshu Nirbhay,"Noise cancellation:- at drive it captures the wind sound too much instead of cancellatng it.Rest, it's totally value for 💸 product.",Reviewed in India on 17 April 2022,Value for money,4,,0,Forest Green,Flair
R2XZHVD52310KM,Donbosco Mathew,"The product is pretty good I think. Superb sound and battery life along with some good features. Nice design and build quality. Environmental noise cancellation is average.However, I love this product. Thanks to 'noise'",Reviewed in India on 5 July 2021,Best in 'class,5,https://images-na.ssl-images-amazon.com/images/I/B1FhQItljFS.jpg,0,Carbon Black,Flair
R2I0IXIKVOA1EU,Pratham Jadwani,I liked the comfortablity to wear it While driving..I have Ordered it for It only...The Bass That I excepted That Doesn't came but though The Neckband Are nice..,Reviewed in India on 18 April 2022,Most important to know about it is That This Has The best battery in All The neckband,4,,0,Cobalt Blue,Sense
R1WBELDBF0O43G,Basil CM,Not a worth product. The only benefit is its automated on off feature...Voice quality is below average .. sometimes the voice is very low..we cant hear what the other person is saying. My rating 1/5,Reviewed in India on 28 December 2021,Please don't buy this. Worst product.,1,,0,Carbon Black,Flair
R2GNQG0ZG8IAOC,Anirban S.,Good Bluetooth earphone at affordable price.,Reviewed in India on 5 March 2022,Great product,5,https://m.media-amazon.com/images/I/71O2u56NBCL.jpg,0,Cobalt Blue,Sense
R1B9RDLS6F3TVO,Pradeep Adhikari,"Please don't buy this product, u can't listen songs and watch movies as it does not support media feature. Don't waste your money. Go for other product. I am giving this review after using.",Reviewed in India on 30 March 2022,Worst product don't buy,1,,0,Carbon Black,Flair
R24XEIB8I6YJQ8,Sanjeev,microphone not working properlygoot battery lifeMajor disadvantage it will not off automatically when no device is connected to earphone untill button is pressed and make it offbetter sound,Reviewed in India on 3 November 2021,it will not off automatically untill till no device is connected,2,,0,Jet Black,Sense
R338LZFFEDC773,arunava banerjee,"Sound ,battery backup and noise reduction is perfect.  I fully satisfied on this product",Reviewed in India on 20 May 2022,You can buy for good quality sound,5,,0,Cobalt Blue,Sense
R3NZJQZMO99YD7,Pankaj,Bad product I order this product and there left side was not working then I replace the same product now I’m facing same problem with this .it’s very bad noise wireless Bluetooth don’t buy,Reviewed in India on 28 April 2022,Bad product don’t buy,1,,0,Jet Black,Sense
R1HRH9RTT2QRMP,Amandeep S.,"Within 2 days it's stopped working,  the product is not good and now company is not exchanging the products very bad experience with shop so please don't buy anything from this shop very bad shop in gurugram",Reviewed in India on 1 November 2021,Very bad quality,1,,0,Forest Green,Flair
R1WTQ6QTBYF88S,suneel kumar,"Paisa vasul product. Built quality is good sound quality is also good. In comparison with this price range of other neck band, this product is winner. I am very happy to purchase it.",Reviewed in India on 26 November 2021,Paisa vasul product. Very nice,5,,0,Stone Blue,Flair
R25WHLT4X67B8A,Rocky S. Kushwaha,"Mai happy nahi hu, is Bluetooth headset ke sath kiu ki kabhi kabhi Ismai sound Ek dam kam ho jati hai or phir mujhe ise unpaired Karke phir se pair karna padta hai tab sahi aavj Aati hai",Reviewed in India on 3 January 2022,Nice quality of sound,3,,0,Carbon Black,Flair
R2EYBF6H38GGN7,Dinesh Kumar,"The sound quality is amazing! I never listen it more than 40%, it's that loud! Really happy with the experience also the automatic turn on and turn off is great and the touch controls are awesome!!!",Reviewed in India on 19 December 2021,Great purchase!,5,,0,Carbon Black,Flair
R3RP9TI04X8IPL,SAGAR VIJAY PATIL,"Nice sound quality, connectivity is also good and worth for this price range, however can be improved in terms of External noise cancellation.",Reviewed in India on 29 March 2022,Very Good Product,5,,0,Stone Blue,Flair
R3QJJTXWK18L1E,NGVS CHAITANYA,"Am using this product or past two months, call volume is good but for media playing like songs or video very bad. Called customer care, service repair twice but issue not solved",Reviewed in India on 5 April 2022,Low audio for media playing,1,,0,Stone Blue,Flair
R21LN4FIM6135U,Javed Ansari,"I am not satisfied with the product coz noice cancellation is not working and it's having worst surrounding sounds, so please either replace or return the product as I have already given 2star",Reviewed in India on 20 April 2022,Noise cancellation feature not working I have bought only for this feature but it's not working,2,https://m.media-amazon.com/images/I/61QhFbXJHRL.jpg,0,Carbon Black,Flair
R2KVHLWMLHEO1M,Shubham Nath,"The battery life is amazing, 33+ hours of backup easily at 70% volume. Better than oneplus bullets z . The sound quality is also superb.Super satisfied with this product .Value for money @ 1600",Reviewed in India on 4 September 2021,Battery life,5,,0,Carbon Black,Flair
